ibge_code,ibge_name,uf,prefeitura_url,camara_url
2502300,Bom Sucesso,PB,http://bomsucesso.pb.gov.br/,https://www.bomsucesso.pb.leg.br/
2502409,Bonito de Santa Fé,PB,http://bonitodesantafe.pb.gov.br,
2502508,Boqueirão,PB,https://www.boqueirao.pb.gov.br/,https://camaraboqueirao.pb.gov.br/
2502607,Igaracy,PB,https://www.igaracy.pb.gov.br,http://www.camaraigaracy.pb.gov.br/
2502706,Borborema,PB,https://borborema.pb.gov.br/,http://camaradeborborema.pb.gov.br/
2502805,Brejo do Cruz,PB,https://brejodocruz.pb.gov.br,
2502904,Brejo dos Santos,PB,http://brejodossantos.pb.gov.br,https://brejodossantos.pb.leg.br/
2503001,Caaporã,PB,https://www.cmcaapora.pb.gov.br/,https://caapora.pb.leg.br/
2503100,Cabaceiras,PB,https://cabaceiras.pb.gov.br/,https://camaradecabaceiras.pb.gov.br/
2503209,Cabedelo,PB,http://www.cabedelo.pb.gov.br,
2503308,Cachoeira dos Índios,PB,https://cachoeiradosindios.pb.gov.br/,https://cachoeiradosindios.pb.leg.br/
2503407,Cacimba de Areia,PB,http://cacimbadeareia.pb.gov.br/,https://cacimbadeareia.pb.leg.br/
2503506,Cacimba de Dentro,PB,http://cacimbadedentro.pb.gov.br,http://www.camaradecacimbadedentro.pb.gov.br/
2503555,Cacimbas,PB,https://cacimbas.pb.gov.br/,https://camaracacimbas.pb.gov.br/
2503605,Caiçara,PB,https://www.cmcaicara.pb.gov.br/,
2503704,Cajazeiras,PB,http://www.cajazeiras.pb.gov.br,https://cajazeiras.pb.leg.br/
2503753,Cajazeirinhas,PB,http://cajazeirinhas.pb.gov.br,https://camaracajazeirinhas.pb.gov.br/site/
2503803,Caldas Brandão,PB,http://caldasbrandao.pb.gov.br,
2503902,Camalaú,PB,http://camalau.pb.gov.br,http://www.camaradecamalau.pb.gov.br/
2504009,Campina Grande,PB,http://www.campinagrande.pb.gov.br,https://www.camaracg.pb.gov.br/
2504033,Capim,PB,https://capim.pb.gov.br/,http://www.camaracapim.pb.gov.br/
2504074,Caraúbas,PB,https://caraubas.pb.gov.br/,https://www.caraubas.rn.leg.br/
2504108,Carrapateira,PB,https://carrapateira.pb.gov.br/,http://www.carrapateira.pb.leg.br/
2504157,Casserengue,PB,http://www.casserengue.pb.gov.br/,
2504207,Catingueira,PB,http://catingueira.pb.gov.br,http://camaracatingueira.pb.gov.br/
2504306,Catolé do Rocha,PB,https://catoledorocha.pb.gov.br/,https://camaracatoledorocha.pb.gov.br/
2504355,Caturité,PB,https://www.caturite.pb.gov.br,https://camaracaturite.pb.gov.br/
2504405,Conceição,PB,https://conceicao.pb.gov.br/,http://camaradeconceicao.pb.gov.br/
2504504,Condado,PB,https://condado.pb.gov.br/,http://www.condado.pb.leg.br/
2504603,Conde,PB,http://cmconde.pb.gov.br/,
2504702,Congo,PB,https://congo.pb.gov.br/,https://www.camaradocongo.pb.gov.br/pagina/contato
2504801,Coremas,PB,http://coremas.pb.gov.br,http://www.camaracoremas.pb.gov.br/
2504850,Coxixola,PB,https://coxixola.pb.gov.br/,
2504900,Cruz do Espírito Santo,PB,https://cruzdoespiritosanto.pb.gov.br,
2505006,Cubati,PB,http://www.cubati.pb.gov.br,https://camaracubati.pb.gov.br/
2505105,Cuité,PB,https://cuite.pb.gov.br/,
2505204,Cuitegi,PB,https://cuitegi.pb.gov.br/,https://cuitegi.pb.leg.br/
2505238,Cuité de Mamanguape,PB,https://cuitedemamanguape.pb.gov.br/,
2505279,Curral de Cima,PB,http://curraldecima.pb.gov.br,https://camaracurraldecima.pb.gov.br/
2505303,Curral Velho,PB,https://curralvelho.pb.gov.br/,https://camaracurralvelho.pb.gov.br/
2505352,Damião,PB,http://cmdamiao.pb.gov.br/,
2505402,Desterro,PB,http://desterro.pb.gov.br,https://www.camaradesterro.pb.gov.br/
2505501,Vista Serrana,PB,http://vistaserrana.pb.gov.br,https://vistaserrana.pb.leg.br/
2505600,Diamante,PB,https://diamante.pb.gov.br/,https://camaradiamante.pb.gov.br/
2505709,Dona Inês,PB,http://pmdonaines.pb.gov.br/leis-municipais/,https://donaines.pb.leg.br/
2505808,Duas Estradas,PB,https://www.duasestradas.pb.gov.br,
2505907,Emas,PB,https://emas.pb.gov.br/,http://camaraemas.pb.gov.br/
2506004,Esperança,PB,https://esperanca.pb.gov.br/,http://www.camaradeesperanca.pb.gov.br/
2506103,Fagundes,PB,http://fagundes.pb.gov.br,https://www.camarafagundes.pb.gov.br/
2506202,Frei Martinho,PB,https://freimartinho.pb.gov.br/,https://www.freimartinho.pb.leg.br/
2506251,Gado Bravo,PB,http://gadobravo.pb.gov.br,http://www.gadobravo.pb.leg.br/
2506301,Guarabira,PB,http://www.guarabira.pb.gov.br,
2506400,Gurinhém,PB,http://www.gurinhem.pb.gov.br,https://camaragurinhem.pb.gov.br/
2506509,Gurjão,PB,https://gurjao.pb.gov.br/,http://camaradegurjao.pb.gov.br/
2506608,Ibiara,PB,http://ibiara.pb.gov.br,https://camaraibiara.pb.gov.br/
2506707,Imaculada,PB,http://imaculada.pb.gov.br,http://camaraimaculada.pb.gov.br/
2506806,Ingá,PB,https://inga.pb.gov.br/,https://camaradeinga.pb.gov.br/
2506905,Itabaiana,PB,http://www.cmitabaiana.pb.gov.br/,
2507002,Itaporanga,PB,http://www.cmitaporanga.sp.gov.br/,
2507101,Itapororoca,PB,http://itapororoca.pb.gov.br,
2507200,Itatuba,PB,https://itatuba.pb.gov.br,
2507309,Jacaraú,PB,http://cmjacarau.pb.gov.br/,
2507408,Jericó,PB,https://jerico.pb.gov.br/,https://jerico.pb.leg.br/
2507507,João Pessoa,PB,http://www.joaopessoa.pb.gov.br,https://www.joaopessoa.pb.leg.br/
2507606,Juarez Távora,PB,http://cmjuareztavora.pb.gov.br/,
2507705,Juazeirinho,PB,https://juazeirinho.pb.gov.br/,http://camarajuazeirinho.pb.gov.br/
2507804,Junco do Seridó,PB,http://juncodoserido.pb.gov.br,https://www.camarajunco.pb.gov.br/
2507903,Juripiranga,PB,http://www.juripiranga.pb.gov.br,
2508000,Juru,PB,http://juru.pb.gov.br,https://camarajuru.pb.gov.br/
2508109,Lagoa,PB,https://lagoa.pb.gov.br/,https://lagoa.pb.leg.br/
2508208,Lagoa de Dentro,PB,http://lagoadedentro.pb.gov.br,
2508307,Lagoa Seca,PB,https://lagoaseca.pb.gov.br/,http://camaralagoaseca.pb.gov.br/
2508406,Lastro,PB,https://lastro.pb.gov.br/,http://camaralastro.pb.gov.br/
2508505,Livramento,PB,https://livramento.pb.gov.br/,http://www.camaralivramento.pb.gov.br/
2508554,Logradouro,PB,https://www.logradouro.pb.gov.br/,
2508604,Lucena,PB,http://www.cmlucena.pb.gov.br/,
2508703,Mãe d'Água,PB,https://maedagua.pb.gov.br/,http://camaramaedagua.pb.gov.br/
2508802,Malta,PB,https://malta.pb.gov.br/,http://camaramalta.pb.gov.br/informativos/fale-conosco
2508901,Mamanguape,PB,http://www.mamanguape.pb.gov.br,
2509008,Manaíra,PB,https://manaira.pb.gov.br/,
2509057,Marcação,PB,http://marcacao.pb.gov.br,
2509107,Mari,PB,https://www.mari.pb.gov.br/,
2509156,Marizópolis,PB,http://marizopolis.pb.gov.br,http://camaramarizopolis.pb.gov.br/
2509206,Massaranduba,PB,http://www.massaranduba.pb.gov.br/,https://camaramassaranduba.pb.gov.br/
2509305,Mataraca,PB,http://www.mataraca.pb.gov.br,
2509339,Matinhas,PB,https://matinhas.pb.gov.br/,http://www.camaradematinhas.pb.gov.br/
2509370,Mato Grosso,PB,http://matogrosso.pb.gov.br/,https://matogrosso.pb.leg.br/
2509396,Maturéia,PB,https://matureia.pb.gov.br,
2509404,Mogeiro,PB,http://www.mogeiro.pb.gov.br,
2509503,Montadas,PB,http://www.montadas.pb.gov.br,http://camaramontadas.pb.gov.br/
2509602,Monte Horebe,PB,https://montehorebe.pb.gov.br/,https://montehorebe.pb.leg.br/
2509701,Monteiro,PB,http://www.mpf.mp.br/pb,
2509800,Mulungu,PB,https://mulungu.pb.gov.br/,
2509909,Natuba,PB,http://Portal Eletrônico da Prefeitura Municipal de Natuba,https://www.camaradenatuba.pb.gov.br/
2510006,Nazarezinho,PB,http://nazarezinho.pb.gov.br,http://www.camaranazarezinho.pb.gov.br/
2510105,Nova Floresta,PB,https://novafloresta.pb.gov.br/,https://camaradenovafloresta.pb.gov.br/
2510204,Nova Olinda,PB,https://novaolinda.pb.gov.br/,http://camaranovaolinda.pb.gov.br/
2510303,Nova Palmeira,PB,http://novapalmeira.pb.gov.br,http://camaranovapalmeira.pb.gov.br/
2510402,Olho d'Água,PB,http://olhodagua.pb.gov.br,https://olhodagua.pb.leg.br/
2510501,Olivedos,PB,http://olivedos.pb.gov.br,http://www.camaradeolivedos.pb.gov.br/
2510600,Ouro Velho,PB,https://cmourovelho.pb.gov.br/,
2510659,Parari,PB,https://parari.pb.gov.br/,http://www.camaradeparari.pb.gov.br/
2510709,Passagem,PB,http://passagem.pb.gov.br/,https://passagem.pb.leg.br/
2510808,Patos,PB,http://patos.pb.gov.br,http://www.camarapatos.pb.gov.br/
2510907,Paulista,PB,https://paulista.pb.gov.br/,http://www.paulista.pb.leg.br/
2511004,Pedra Branca,PB,https://pedrabranca.pb.gov.br/,http://www.camarapedrabranca.pb.gov.br/
2511103,Pedra Lavrada,PB,http://pedralavrada.pb.gov.br,https://www.camarapedralavrada.pb.gov.br/
2511202,Pedras de Fogo,PB,https://www.cmpf.pb.gov.br/,
2511301,Piancó,PB,http://pianco.pb.gov.br,https://pianco.pb.leg.br/
2511400,Picuí,PB,https://picui.pb.gov.br/,https://camarapicui.pb.gov.br/
2511509,Pilar,PB,http://www.pilar.pb.gov.br/,
2511608,Pilões,PB,https://piloes.pb.gov.br/,
2511707,Pilõezinhos,PB,http://piloezinhos.pb.gov.br,
2511806,Pirpirituba,PB,https://pirpirituba.pb.gov.br/,https://pirpirituba.pb.leg.br/
2511905,Pitimbu,PB,http://cmpitimbu.pb.gov.br/,
2512002,Pocinhos,PB,https://pocinhos.pb.gov.br/,http://camarapocinhos.pb.gov.br/novo/
2512036,Poço Dantas,PB,http://www.pocodantas.pb.gov.br/,https://camarapocodantas.pb.gov.br/
2512077,Poço de José de Moura,PB,https://pocodejosedemoura.pb.gov.br/,http://www.camarapocojmoura.pb.gov.br/
2512101,Pombal,PB,https://pombal.pb.gov.br/,https://www.pombal.pb.leg.br/
2512200,Prata,PB,https://cmprata.pb.gov.br/,
2512309,Princesa Isabel,PB,,http://camaradeprincesaisabel.pb.gov.br/
2512408,Puxinanã,PB,http://www.puxinana.pb.gov.br,https://www.camarapuxinana.pb.gov.br/
2512507,Queimadas,PB,https://queimadas.pb.gov.br/,https://www.camaradequeimadas.pb.gov.br/
2512606,Quixaba,PB,https://quixaba.pb.gov.br/,http://www.camarasantaluzia.pb.gov.br/
2512705,Remígio,PB,http://www.remigio.pb.gov.br,https://remigio.pb.leg.br/
2512721,Pedro Régis,PB,http://www.cmpedroregis.pb.gov.br/,
2512747,Riachão,PB,https://cmriachao.pb.gov.br/,
2512754,Riachão do Bacamarte,PB,http://riachaodobacamarte.pb.gov.br,
2512762,Riachão do Poço,PB,http://riachaodopoco.pb.gov.br,http://camaraderiachaodopoco.pb.gov.br/
2512788,Riacho de Santo Antônio,PB,https://www.cmriachodesantoantonio.pb.gov.br/,
2512804,Riacho dos Cavalos,PB,http://riachodoscavalos.pb.gov.br,
2512903,Rio Tinto,PB,https://riotinto.pb.gov.br/,http://www.camaraderiotinto.pb.gov.br/
2513000,Salgadinho,PB,https://salgadinho.pb.gov.br/,http://camarasalgadinho.pb.gov.br/
2513109,Salgado de São Félix,PB,http://salgadosaofelix.pb.gov.br,http://www.camara.sp.gov.br/
2513158,Santa Cecília,PB,http://cmsantacecilia.pb.gov.br/,
2513208,Santa Cruz,PB,https://santacruz.pb.gov.br/,https://santacruz.pb.leg.br/
2513307,Santa Helena,PB,https://santahelena.pb.gov.br/,https://santahelena.pb.leg.br/
2513356,Santa Inês,PB,https://www.santaines.pb.gov.br/,https://santaines.pb.leg.br/
2513406,Santa Luzia,PB,https://santaluzia.pb.gov.br/,http://www.camarasantaluzia.pb.gov.br/
2513505,Santana de Mangueira,PB,http://santanademangueira.pb.gov.br,http://camarasantanademangueira.pb.gov.br/
2513604,Santana dos Garrotes,PB,http://santanadosgarrotes.pb.gov.br,
2513653,Joca Claudino,PB,http://www.jocaclaudino.pb.gov.br,https://camarajocaclaudino.pb.gov.br/
2513703,Santa Rita,PB,http://cmsantarita.pb.gov.br/,
2513802,Santa Teresinha,PB,,https://camarasantaterezinha.pb.gov.br/
2513851,Santo André,PB,https://santoandre.pb.gov.br/,http://camaradesantoandre.pb.gov.br/
2513901,São Bento,PB,https://saobento.pb.gov.br/,https://www.saobento.pb.leg.br/
2513927,São Bentinho,PB,https://saobentinho.pb.gov.br/,https://www.saobentinho.pb.leg.br/
2513943,São Domingos do Cariri,PB,https://saodomingosdocariri.pb.gov.br/,https://saodomingosdocariri.pb.leg.br/
2513968,São Domingos,PB,https://saodomingos.pb.gov.br/,https://www.pombal.pb.leg.br/
2513984,São Francisco,PB,http://cmsaofrancisco.pb.gov.br/,https://saofrancisco.pb.leg.br/
2514008,São João do Cariri,PB,https://saojoaodocariri.pb.gov.br/,http://camarasjdocariri.pb.gov.br/paginas/sessao-plenaria
2514107,São João do Tigre,PB,https://saojoaodotigre.pb.gov.br/,http://www.camaradesaojoaodotigre.pb.gov.br/contato/
2514206,São José da Lagoa Tapada,PB,http://www.saojoselt.pb.gov.br,https://www.camarasousa.pb.gov.br/
2514305,São José de Caiana,PB,https://saojosedecaiana.pb.gov.br/,https://www.camarasaojosedecaiana.pb.gov.br/
2514404,São José de Espinharas,PB,http://saojosedeespinharas.pb.gov.br,http://camarasaojose.pb.gov.br/
2514453,São José dos Ramos,PB,http://cmsjr.pb.gov.br/,
2514503,São José de Piranhas,PB,http://www.saojosedepiranhas.pb.gov.br/,
2514552,São José de Princesa,PB,http://www.saojosedeprincesa.pb.gov.br/,
2514602,São José do Bonfim,PB,http://saojosedobonfim.pb.gov.br/,https://saojosedobonfim.pb.leg.br/
2514651,São José do Brejo do Cruz,PB,http://saojosedobrejodocruz.pb.gov.br,https://saojosedobrejodocruz.pb.leg.br/
2514701,São José do Sabugi,PB,https://saojosedosabugi.pb.gov.br/,http://camarasaojosedosabugi.pb.gov.br/
2514800,São José dos Cordeiros,PB,http://saojosedoscordeiros.pb.gov.br,
2514909,São Mamede,PB,https://saomamede.pb.gov.br/,https://www.smcamara.pb.gov.br/
2515005,São Miguel de Taipu,PB,https://www.cmsaomigueldetaipu.pb.gov.br/,
2515104,São Sebastião de Lagoa de Roça,PB,https://lagoaderoca.pb.gov.br/,https://camaralagoaderoca.pb.gov.br/
2515203,São Sebastião do Umbuzeiro,PB,http://ssdoumbuzeiro.pb.gov.br,https://www.saosebastiaodoumbuzeiro.pb.leg.br/
2515302,Sapé,PB,https://sape.pb.gov.br/,https://www.sape.pb.leg.br/
2515401,São Vicente do Seridó,PB,https://saovicentedoserido.pb.gov.br/,https://camarasaovicentedoserido.pb.gov.br/
2515500,Serra Branca,PB,https://serrabranca.pb.gov.br/,http://camaradeserrabranca.pb.gov.br/
2515609,Serra da Raiz,PB,http://serradaraiz.pb.gov.br,
2515708,Serra Grande,PB,http://serragrande.pb.gov.br,https://camaraserragrande.pb.gov.br/
2515807,Serra Redonda,PB,https://serraredonda.pb.gov.br/,http://camaradeserraredonda.pb.gov.br/
2515906,Serraria,PB,https://serraria.pb.gov.br/,http://camaraserraria.pb.gov.br/
2515930,Sertãozinho,PB,http://www.cmsertaozinho.pb.gov.br/,https://www.sertaozinho.pb.leg.br/
2515971,Sobrado,PB,https://sobrado.pb.gov.br/,http://camarasobrado.pb.gov.br/
2516003,Solânea,PB,http://cmsolanea.pb.gov.br/,https://solanea.pb.leg.br/
2516102,Soledade,PB,https://soledade.pb.gov.br/,https://camarasoledade.pb.gov.br/
2516151,Sossêgo,PB,http://sossego.pb.gov.br,http://www.camarasossego.pb.gov.br/
2516201,Sousa,PB,https://sousa.pb.gov.br/,https://www.camarasousa.pb.gov.br/
2516300,Sumé,PB,https://sume.pb.gov.br/,
2516409,Tacima,PB,http://pmtacima.pb.gov.br,
2516508,Taperoá,PB,https://taperoa.pb.gov.br/,http://camarataperoa.pb.gov.br/
2516607,Tavares,PB,https://tavares.pb.gov.br/,http://www.camaratavares.pb.gov.br/
2516706,Teixeira,PB,https://teixeira.pb.gov.br/,https://camaradeteixeira.pb.gov.br/
2516755,Tenório,PB,https://tenorio.pb.gov.br/,
2516805,Triunfo,PB,https://triunfo.pb.gov.br/,https://triunfo.pb.leg.br/
2516904,Uiraúna,PB,http://uirauna.pb.gov.br/,https://camarauirauna.pb.gov.br/
2517001,Umbuzeiro,PB,https://www.cmumbuzeiro.pb.gov.br/,https://umbuzeiro.pb.leg.br/
2517100,Várzea,PB,https://varzea.pb.gov.br/,http://www.camaradevarzeapb.com.br/
2517209,Vieirópolis,PB,http://vieiropolis.pb.gov.br,https://camaravieiropolis.pb.gov.br/
2517407,Zabelê,PB,https://zabele.pb.gov.br/,https://camarazabele.pb.gov.br/
2600054,Abreu e Lima,PE,http://abreuelima.pe.gov.br,http://www.abreuelima.pe.leg.br/
2600104,Afogados da Ingazeira,PE,http://www.afogadosdaingazeira.pe.gov.br,https://afogadosdaingazeira.pe.leg.br/
2600203,Afrânio,PE,http://afranio.pe.gov.br,https://camaraafranio.pe.gov.br/
2600302,Agrestina,PE,http://Prefeitura de Agrestina,http://www.agrestina.pe.leg.br/
2600401,Água Preta,PE,http://aguapreta.pe.gov.br,https://camaraaguapreta.pe.gov.br/
2600500,Águas Belas,PE,https://aguasbelas.pe.gov.br/,http://www.camara.sp.gov.br/
2600609,Alagoinha,PE,https://www.alagoinha.pe.gov.br/,https://www.camaraalagoinha.pe.gov.br/
2600708,Aliança,PE,https://alianca.pe.gov.br/,https://www.alianca.pe.leg.br/
2600807,Altinho,PE,http://www.altinho.pe.gov.br,http://www.camaraaltinho.pe.gov.br/
2600906,Amaraji,PE,http://amaraji.pe.gov.br,http://camaraamaraji.pe.gov.br/
2601003,Angelim,PE,https://angelim.pe.gov.br,https://angelim.pe.leg.br/
2601052,Araçoiaba,PE,http://aracoiaba.pe.gov.br,https://www.camaraaracoiaba.pe.gov.br/site/
2601102,Araripina,PE,https://araripina.pe.gov.br/,https://www.araripina.pe.leg.br/
2601201,Arcoverde,PE,http://Prefeitura de Arcoverde,https://www.arcoverde.pe.leg.br/
2601300,Barra de Guabiraba,PE,http://barradeguabiraba.pe.gov.br,https://barradeguabiraba.pe.leg.br/
2601409,Barreiros,PE,https://barreiros.pe.gov.br/,http://www.camarabarreiros.pe.gov.br/
2601508,Belém de Maria,PE,http://Prefeitura de Belém de Maria,https://belemdemaria.pe.leg.br/
2601607,Belém do São Francisco,PE,http://www.belemdosaofrancisco.pe.gov.br,http://www.recife.pe.leg.br/
2601706,Belo Jardim,PE,https://belojardim.pe.gov.br,http://www.belojardim.pe.leg.br/
2601805,Betânia,PE,https://betania.pe.gov.br/,https://www.betania.pe.leg.br/
2601904,Bezerros,PE,http://bezerros.pe.gov.br/portal,https://bezerros.pe.leg.br/
2602001,Bodocó,PE,https://bodoco.pe.gov.br,http://www.bodoco.pe.leg.br/
2602100,Bom Conselho,PE,http://Prefeitura Municipal de Bom Conselho,https://bomconselho.pe.leg.br/
2602209,Bom Jardim,PE,https://bomjardim.pe.gov.br/,https://www.camarabomjardim.pe.gov.br/
2602308,Bonito,PE,https://bonito.pe.gov.br/,http://camaradobonito.pe.gov.br/
2602407,Brejão,PE,http://brejao.pe.gov.br,http://www.camarabrejao.pe.gov.br/
2602506,Brejinho,PE,https://brejinho.pe.gov.br/,https://www.brejinho.pe.leg.br/
2602605,Brejo da Madre de Deus,PE,http://www.brejomdeus.pe.gov.br,https://brejodamadrededeus.pe.leg.br/
2602704,Buenos Aires,PE,https://buenosaires.pe.gov.br/,http://camarabuenosaires.pe.gov.br/
2602803,Buíque,PE,http://buique.pe.gov.br,https://buique.pe.leg.br/
2602902,Cabo de Santo Agostinho,PE,http://cabo.pe.gov.br,https://www.cabodesantoagostinho.pe.leg.br/
2603009,Cabrobó,PE,http://cabrobo.pe.gov.br,
2603108,Cachoeirinha,PE,https://cachoeirinha.pe.gov.br/,https://cachoeirinha.pe.leg.br/
2603207,Caetés,PE,https://caetes.pe.gov.br/,http://camaracaetes.pe.gov.br/
2603306,Calçado,PE,https://calcado.pe.gov.br/,https://camaracalcado.pe.gov.br/
2603405,Calumbi,PE,http://calumbi.pe.gov.br,https://calumbi.pe.leg.br/
2603454,Camaragibe,PE,https://camaragibe.pe.gov.br,https://camaracamaragibe.pe.gov.br/
2603504,Camocim de São Félix,PE,http://camocimdesaofelix.pe.gov.br,https://camocimdesaofelix.pe.leg.br/
2603603,Camutanga,PE,http://camutanga.pe.gov.br,http://camaraitambe.pe.gov.br/
2603702,Canhotinho,PE,http://canhotinho.pe.gov.br,https://camaracanhotinho.pe.gov.br/
2603801,Capoeiras,PE,http://capoeiras.pe.gov.br,http://camaracapoeiras.pe.gov.br/
2603900,Carnaíba,PE,https://carnaiba.pe.gov.br,https://camaradecarnaiba.pe.gov.br/
2603926,Carnaubeira da Penha,PE,http://carnaubeiradapenha.pe.gov.br,https://www.serratalhada.pe.leg.br/
2604007,Carpina,PE,http://carpina.pe.gov.br,https://camaradecarpina.pe.gov.br/
2604106,Caruaru,PE,http://Prefeitura de Caruaru,https://www.caruaru.pe.leg.br/
2604155,Casinhas,PE,http://casinhas.pe.gov.br,https://casinhas.pe.leg.br/
2604205,Catende,PE,http://catende.pe.gov.br,http://catende.pe.leg.br/
2604304,Cedro,PE,https://cedro.pe.gov.br/,
2604403,Chã de Alegria,PE,http://www.cmca.pe.gov.br/,https://chadealegria.pe.leg.br/
2604502,Chã Grande,PE,http://chagrande.pe.gov.br,http://camarachagrande.pe.gov.br/
2604601,Condado,PE,https://condado.pe.gov.br/,http://condado.pe.leg.br/
2604700,Correntes,PE,http://correntes.pe.gov.br,https://correntes.pe.leg.br/
2604809,Cortês,PE,http://www.cortes.pe.gov.br,https://cortes.pe.leg.br/
2604908,Cumaru,PE,https://cumaru.pe.gov.br/,https://cumaru.pe.leg.br/
2605004,Cupira,PE,http://cupira.pe.gov.br/,https://cupira.pe.leg.br/
2605103,Custódia,PE,https://custodia.pe.gov.br/,http://www.custodia.pe.leg.br/
2605152,Dormentes,PE,http://dormentes.pe.gov.br,http://dormentes.pe.leg.br/
2605202,Escada,PE,https://escada.pe.gov.br/,https://www.camaradaescada.pe.gov.br/
2605301,Exu,PE,https://exu.pe.gov.br/,http://exu.pe.leg.br/
2605400,Feira Nova,PE,http://cmfeiranova.pe.gov.br/,https://feiranova.pe.leg.br/
2605459,Fernando de Noronha,PE,NA,
2605509,Ferreiros,PE,https://ferreiros.pe.gov.br/,https://ferreiros.pe.leg.br/
2605608,Flores,PE,https://flores.pe.gov.br/,https://www.flores.pe.leg.br/
2605707,Floresta,PE,http://www.floresta.pe.gov.br/,https://floresta.pe.leg.br/
2605806,Frei Miguelinho,PE,http://freimiguelinho.pe.gov.br,https://freimiguelinho.pe.leg.br/
2605905,Gameleira,PE,https://gameleira.pe.gov.br/,https://gameleira.pe.leg.br/
